Cycle_Index,Test_Time(s),Date_Time,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),Internal_Resistance(Ohm),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Charge_Time(s),DisCharge_Time(s),Vmax_On_Cycle(V)
1,11283.704514494102,2010-12-06 15:41:31,0.0005225847125984728,3.3887674808502197,0.92954029952345,0.932002046154026,3.738040042137739,3.379432857860712,0.09473419934511185,0,0,7871.985998237145,3051.6589700393356,4.200138568878174
2,22492.06701500388,2010-12-06 18:48:21,0.0005225847125984728,3.399937629699707,1.863064952851241,1.861118365377283,7.48037595613376,6.746481853826192,0.09617981314659119,0,0,7806.080828945391,3042.2058492511305,4.200138568878174
3,33713.263181743256,2010-12-06 21:55:23,0.0003419754502829164,3.3848822116851807,2.791332761679716,2.792393060366108,11.204245868925238,10.125376068692011,0.09464868903160095,0,0,7811.95449764564,3049.1606240445053,4.200138568878174
4,44885.2737106024,2010-12-07 01:01:36,0.0003419754502829164,3.3763022422790527,3.724749252117959,3.727692893556211,14.94351009119644,13.525373211655456,0.09247218072414398,0,0,7749.79054689597,3062.1473329075843,4.200138568878174
5,56053.29098781545,2010-12-07 04:07:46,0.0007031940040178597,3.375169038772583,4.660000347879797,4.663040991374167,18.688323622894657,16.926572018971083,0.09392450004816055,0,0,7745.811644662503,3062.1320378662112,4.200138568878174
6,67236.49280862846,2010-12-07 07:14:10,0.0003419754502829164,3.4057655334472656,5.592559061688039,5.587987849603246,22.422821497733185,20.277089293497585,0.09635358303785324,0,0,7794.572563296732,3028.550592808944,4.200300693511963
7,78405.86032196437,2010-12-07 10:20:21,0.0008838032954372466,3.4096508026123047,6.516570160974943,6.510371665596197,26.13019553248066,23.617101626841023,0.09788454324007034,0,0,7789.111870483855,3020.1902591197513,4.200138568878174
8,89555.34899756307,2010-12-07 13:26:12,0.0008838032954372466,3.4073843955993652,7.438675737370888,7.432405253204651,29.83006209301087,26.95635728661302,0.09635358303785324,0,0,7770.580853032749,3018.833063325871,4.200138568878174
9,100685.36872554972,2010-12-07 16:31:43,0.0001613661734154448,3.4109458923339844,8.359977900562345,8.352454640693537,33.52624515150721,30.2872028534986,0.09563027322292328,0,0,7757.547328909484,3012.3804677388557,4.200138568878174
10,111820.71560616852,2010-12-07 19:37:20,0.0001613661734154448,3.413374185562134,9.279282365641132,9.270858372032562,37.2156461622239,33.610904547254776,0.09554389119148254,0,0,7768.249988070851,3007.021157940255,4.200138568878174
11,122965.42062879608,2010-12-07 22:43:06,0.0003419754502829164,3.3900625705718994,10.19837527290072,10.195291258953938,40.90470808425392,36.96540243255749,0.09554389119148254,0,0,7758.1143203821775,3026.5209575765934,4.200138568878174
12,134098.4595537491,2010-12-08 01:48:40,0.0007031940040178597,3.3845584392547607,11.123226626148174,11.121552644594562,44.611077277369475,40.32959800697493,0.09311480820178986,0,0,7740.434320913101,3032.5350835838417,4.200138568878174
13,145244.74391831763,2010-12-08 04:54:28,0.0007031940040178597,3.382777690887451,12.049717826258428,12.04837321793141,48.32307182576951,43.69701867271768,0.09328334033489227,0,0,7751.779340271667,3034.4287058336686,4.200138568878174
14,156417.30760247257,2010-12-08 08:00:41,0.0007031940040178597,3.4190402030944824,12.973699334235874,12.963581033243727,52.02808466605542,47.00839959338974,0.09707558155059814,0,0,7815.754401920677,2996.7377973876387,4.200138568878174
15,167548.8835712315,2010-12-08 11:06:14,0.0008838032954372466,3.421306610107422,13.88853946871246,13.876946509897016,55.701200429179565,50.31287905775558,0.09716327488422394,0,0,7780.844941159131,2990.6590641611647,4.200138568878174
16,178655.3857601354,2010-12-08 14:11:22,0.0008838032954372466,3.420335292816162,14.802240497751868,14.790025749918524,59.368876825045426,53.61672887318878,0.09635358303785324,0,0,7756.484242263285,2989.944107808731,4.200138568878174
17,189763.27342004183,2010-12-08 17:16:31,0.0005225847125984728,3.424220561981201,15.714985774255112,15.701221853242028,63.03302484680383,56.91216235273548,0.09554389119148254,0,0,7764.236804931303,2983.5658934174926,4.200300693511963
18,200863.7065420376,2010-12-08 20:21:33,0.0008838032954372466,3.4183926582336426,16.62599443491638,16.61298213902522,66.69068329681345,60.21138935822605,0.09554389119148254,0,0,7754.705671871744,2985.6289891508504,4.200300693511963
19,211964.57868946763,2010-12-08 23:26:35,0.0008838032954372466,3.3942716121673584,17.539277365759176,17.531658320852237,70.35704469976055,63.544925830732474,0.0931989923119545,0,0,7732.7406204691315,3008.052819228411,4.200138568878174
20,223072.48047935995,2010-12-09 02:31:44,0.0007031940040178597,3.392652750015259,18.45828175012365,18.45098000704479,74.04104859326819,66.88214620039743,0.09473419934511185,0,0,7737.686788866823,3010.1466094034786,4.200300693511963
21,234163.2985436464,2010-12-09 05:36:36,0.0007031940040178597,3.408193826675415,19.37773635619557,19.36644936788676,77.7263284973985,70.20256533538797,0.09400942176580429,0,0,7733.108786799608,2997.646935870618,4.200138568878174
22,245266.79911430847,2010-12-09 08:41:41,0.0010644125286489725,3.424868106842041,20.290237843659884,20.274654778865784,81.38863559501215,73.48704688973395,0.09490565955638885,0,0,7769.5967237212,2973.8626110587475,4.200300693511963
23,256366.5310883204,2010-12-09 11:46:42,0.0010644125286489725,3.43296217918396,21.198080162146155,21.179820000250142,85.03489142132317,76.75619049807517,0.09409449994564056,0,0,7775.844074551968,2963.815813857233,4.200300693511963
24,267426.21848724724,2010-12-09 14:51:03,0.0005225847125984728,3.420335292816162,22.103771072445134,22.087829880683817,88.67158318846589,80.04183059225055,0.09690067172050476,0,0,7726.6431228252195,2972.9724809583277,4.200300693511963
25,278502.69841111347,2010-12-09 17:55:41,0.0007031940040178597,3.43263840675354,23.011441028101355,22.99214645175647,92.31544139730632,83.31089849292557,0.09652797877788544,0,0,7755.174260752256,2961.2536427783343,4.200300693511963
26,289565.3690688188,2010-12-09 21:00:05,0.0005225847125984728,3.436361789703369,23.914682551958396,23.89386208657221,95.94365487819852,86.56803013704784,0.09336783736944199,0,0,7749.985163603248,2952.643302800332,4.200300693511963
27,300599.9393617231,2010-12-10 00:04:01,0.0008838032954372466,3.4018802642822266,24.81887986584527,24.80579254011754,99.57380817333905,89.87544959943801,0.09409449994564056,0,0,7688.745998889305,2985.75615848947,4.200300693511963
28,311672.384571376,2010-12-10 03:08:35,0.0010644125286489725,3.3984806537628174,25.731180150861817,25.718994655738204,103.232333907836,93.18934781664016,0.09473419934511185,0,0,7722.279983807083,2990.128552295515,4.200138568878174
29,322660.97320077854,2010-12-10 06:11:45,0.0008838032954372466,3.4271345138549805,26.643388425444655,26.624026315715888,106.88936527355742,96.46408692724688,0.09563027322292328,0,0,7664.997030677401,2963.566312111132,4.200138568878174
30,333717.79976409266,2010-12-10 09:16:03,0.0008838032954372466,3.437171220779419,27.546158757381264,27.52388136364559,110.5151603369375,99.71440024651561,0.09635358303785324,0,0,7750.220475056778,2946.519021507076,4.200300693511963
31,344747.30850362685,2010-12-10 12:19:54,0.0005225847125984728,3.4263250827789307,28.446561966876267,28.42617576329247,114.13268888324096,102.97769786501772,0.09490565955638885,0,0,7714.909927116426,2954.472472497592,4.200300693511963
32,355793.86960650375,2010-12-10 15:24:01,0.0007031940040178597,3.4261631965637207,29.34895893009709,29.32823638820489,117.75667250102472,106.24041173157782,0.09545765817165375,0,0,7732.622898284734,2953.879041204068,4.200300693511963
33,366828.3754526246,2010-12-10 18:27:57,0.0008838032954372466,3.42988657951355,30.25076122214795,30.228727425744495,121.3780786428654,109.49675226569276,0.09554389119148254,0,0,7725.856115947234,2948.570276583352,4.200138568878174
34,377876.34397048515,2010-12-10 21:32:06,0.0008838032954372466,3.4179069995880127,31.1504668665874,31.131023287022753,124.99247156426658,112.76052267587316,0.09545765817165375,0,0,7733.533389458405,2954.3949589400054,4.200300693511963
35,388897.7673157925,2010-12-11 00:35:49,0.0008838032954372466,3.4059274196624756,32.054891155582396,32.03802026564478,128.62169269213942,116.04958318620264,0.09409449994564056,0,0,7691.478145271378,2969.8349862909367,4.200138568878174
36,399924.6236804312,2010-12-11 03:39:37,0.0010644125286489725,3.4054417610168457,32.962161656977784,32.94534533349041,132.26069773431328,119.34065237796035,0.09400942176580429,0,0,7695.839725787036,2970.8980389202698,4.200138568878174
37,410948.0830598242,2010-12-11 06:43:22,0.0005225847125984728,3.403661012649536,33.86963543843812,33.853054929331044,135.9001109515451,122.63394002998288,0.09464868903160095,0,0,7691.480065442141,2971.898108381994,4.200138568878174
38,421960.8202584153,2010-12-11 09:46:56,0.0005225847125984728,3.4026896953582764,34.777346483809794,34.7608615052316,139.5399914766137,125.92825252229748,0.09383972734212875,0,0,7680.233204536242,2972.3981132460412,4.200138568878174
39,429884.07032660936,2010-12-11 11:59:00,0.0008838032954372466,3.3944334983825684,35.54394007030926,35.535878889807385,142.5868221733053,128.7139941671613,0.09473419934511185,0,0,5025.458734371369,2537.698986070311,4.200138568878174
40,440992.52686182846,2010-12-11 15:04:10,0.0010644125286489725,3.400099515914917,36.45908387262951,36.44340329667865,146.2560260216829,132.0083429979594,0.09473419934511185,0,0,7777.154453010576,2971.2584746925095,4.200138568878174
41,452006.06989773834,2010-12-11 18:07:45,0.0007031940040178597,3.3984806537628174,37.36756354355137,37.35162234048318,149.89821780815709,135.30609263811647,0.09554389119148254,0,0,7679.7512215954275,2973.7294731437987,4.200138568878174
42,463013.0965811156,2010-12-11 21:11:13,0.0008838032954372466,3.3970236778259277,38.276053331727496,38.26014270382176,153.54000603840288,138.60557146956995,0.09383972734212875,0,0,7672.281197499427,2974.711225513037,4.200138568878174
43,474012.8325485783,2010-12-12 00:14:34,0.0007031940040178597,3.396214246749878,39.184684563529785,39.168742338860426,157.18195052553205,141.90576177389678,0.09247218072414398,0,0,7664.721463792159,2974.9466893186063,4.200138568878174
44,485009.2052389666,2010-12-12 03:17:52,0.0005225847125984728,3.395890474319458,40.09335696999841,40.077307785410035,160.8238299529681,145.2061757725517,0.0931989923119545,0,0,7661.489610911791,2974.8088275811397,4.200138568878174
45,495999.5441793899,2010-12-12 06:21:04,0.0007031940040178597,3.3945953845977783,41.00194890294401,40.98601373719415,164.46516306069756,148.50770320596715,0.09400942176580429,0,0,7654.971537564847,2975.261647833956,4.200138568878174
46,506990.3028873271,2010-12-12 09:24:16,0.0005225847125984728,3.3931384086608887,41.91076367913343,41.894983145172965,168.10702955663652,151.8108122225262,0.09311480820178986,0,0,7654.599540455127,2976.102080142479,4.200138568878174
47,517966.068897665,2010-12-12 12:27:13,0.0005225847125984728,3.3942716121673584,42.819550566173646,42.80330959990161,171.7484011355592,155.11140644552955,0.0931989923119545,0,0,7641.618307687559,2974.010855656532,4.200138568878174
48,528938.2230974421,2010-12-12 15:30:06,0.0007031940040178597,3.3934621810913086,43.72784945242239,43.71159789074711,175.38787109277084,158.41223369717054,0.09166102111339569,0,0,7638.163849636499,2973.85494062246,4.200138568878174
49,539904.0118865313,2010-12-12 18:32:53,0.0008838032954372466,3.3929765224456787,44.63616395672705,44.619891598901035,179.0271192819875,161.71362426175304,0.09392450004816055,0,0,7631.803104201213,2973.873014767219,4.200138568878174
50,550868.1424600424,2010-12-12 21:35:39,0.0010644125286489725,3.392167091369629,45.544541735897994,45.52827553581569,182.66640943432137,165.0157180399627,0.09456335008144379,0,0,7629.915922252259,2974.1989300417035,4.200138568878174
